0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.00029267,0.0017877,0.02154,0.096565,0.16024,0.10984,0.083044,0.11268,0.096142,0.097982,0.12314,0.073901,0.020026,0.014908,0.022704,0.01486,0.0042273,0.001551,0.0017949,0.0010802,0.00047856,0.0029671,0.014137,0.034604,0.071668,0.10122,0.080329,0.1096,0.16023,0.096565,0.021539,0.0017753,0.00034606,0.0046831,0.034604,0.11807,0.17222,0.099448,0.021779,0.0017753,5.3391e-05,0,0,5.9312e-07,1.9659e-05,0.00023987,0.0010796,0.001801,0.001133,0.00030405,8.0258e-05,3.3569e-05,7.2436e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0
0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,3.9609e-05,0.001073,0.013064,0.058604,0.098333,0.081162,0.12272,0.22057,0.21488,0.1777,0.17581,0.099051,0.023394,0.0075504,0.015959,0.022852,0.01333,0.0029677,0.00029327,4.0202e-05,2.6867e-05,0.0002471,0.0013117,0.0046831,0.014169,0.022851,0.026148,0.061466,0.096772,0.058557,0.013064,0.0011048,0.0011372,0.014137,0.071614,0.15508,0.15508,0.071614,0.014137,0.0011048,3.2383e-05,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013097,0.022665,0.027897,0.083037,0.19438,0.23078,0.16819,0.11944,0.063331,0.027269,0.035709,0.0717,0.09948,0.058797,0.013072,0.0010724,3.2401e-05,5.9312e-07,7.8188e-06,5.2025e-05,0.00029267,0.001112,0.0020146,0.003988,0.013304,0.021559,0.013065,0.002915,0.00029267,0.0017825,0.021779,0.099448,0.17222,0.11807,0.034604,0.0046831,0.00029267,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010796,0.0020397,0.0050598,0.026375,0.080349,0.11251,0.074562,0.035915,0.027262,0.063266,0.11831,0.15509,0.17222,0.097605,0.021572,0.0017681,5.3391e-05,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2976e-05,7.3032e-05,0.00027166,0.0010796,0.0017687,0.0010724,0.00023928,5.2025e-05,0.0010736,0.013084,0.058789,0.097605,0.060318,0.014137,0.0013117,5.2025e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2401e-05,5.3984e-05,3.9609e-05,4.0202e-05,8.0851e-05,0.00051096,0.0039952,0.014853,0.022851,0.014429,0.0064708,0.022885,0.097859,0.17227,0.15514,0.1181,0.060325,0.013118,0.0010724,3.2383e-05,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2383e-05,5.3391e-05,3.2383e-05,7.2257e-06,7.8188e-06,0.00023932,0.0029156,0.013072,0.021572,0.013118,0.0029474,0.00024651,7.8188e-06,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017681,0.0010724,0.0002393,2.0828e-05,2.746e-05,0.00027168,0.0011264,0.0018077,0.0011444,0.0013662,0.013143,0.059037,0.10052,0.073383,0.035676,0.014376,0.0029671,0.00023987,7.2257e-06,0,0,0,0,0,0,0,0,1.7911e-08,5.9312e-07,7.2257e-06,3.2976e-05,7.3032e-05,0.00027166,0.0010796,0.0017687,0.0010724,0.00023928,1.9641e-05,5.9312e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.0002393,7.8188e-06,7.2257e-06,3.2383e-05,5.3391e-05,3.9609e-05,0.00025373,0.0031555,0.015999,0.034843,0.035676,0.017747,0.0042267,0.00048579,2.6867e-05,5.9312e-07,0,0,0,0,0,0,0,0,5.9312e-07,1.9641e-05,0.00023928,0.0010724,0.0017687,0.0010796,0.00027166,7.3032e-05,3.2976e-05,7.2257e-06,5.9312e-07,1.7911e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,5.9312e-07,5.2025e-05,0.0013117,0.014137,0.060325,0.097638,0.058843,0.013116,0.0010802,3.2976e-05,1.7911e-08,0,0,0,0,0,0,0,0,7.2257e-06,0.00023928,0.002915,0.013064,0.021539,0.013064,0.002915,0.00023928,7.2257e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,1.7911e-08,5.3984e-05,0.0017753,0.021572,0.096586,0.15919,0.09654,0.02154,0.0017681,5.3391e-05,0,0,0,0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,3.2383e-05,0.0010724,0.013064,0.05855,0.096533,0.05855,0.013064,0.0010724,3.2383e-05,0,0,0,0,0,0,0,0,0,5.3391e-05,0.0017681,0.021539,0.096533,0.15916,0.096533,0.021539,0.0017681,5.3391e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
